idx,n,mean,stddev,trials
0,12,0.11475447813674998,0.0005762273874223996,0.114797115326,0.114166021347,0.115530967712,0.114842891693,0.114184856415,0.11499786377,0.115335941315,0.115923166275,0.114641904831,0.114367961884,0.114099025726,0.114166021347,
1,12,0.12093492348991668,0.0004919438881319396,0.121051073074,0.120043992996,0.120752811432,0.120898962021,0.120559930801,0.121702194214,0.121133089066,0.121609926224,0.121490955353,0.120370149612,0.120507001877,0.121098995209,
2,12,0.1339805523555,0.0007338915978624109,0.133729934692,0.134303092957,0.134061098099,0.133235216141,0.135969161987,0.133692979813,0.133208990097,0.133202075958,0.134100198746,0.134397983551,0.134321928024,0.133543968201,
3,12,0.13933426141733332,0.0007308781145388775,0.141232013702,0.139009952545,0.138739109039,0.139714956284,0.13868188858,0.139018058777,0.139147043228,0.13885307312,0.139196872711,0.140416145325,0.138981103897,0.1390209198,
4,12,0.13918606440233336,0.0005406416830554085,0.138564109802,0.13855099678,0.139367103577,0.139153957367,0.139618873596,0.139918088913,0.13871383667,0.13951086998,0.138808012009,0.139096975327,0.138650894165,0.140279054642,
5,12,0.14543080329891667,0.0004547329356441485,0.145552873611,0.145635843277,0.145025014877,0.145601987839,0.1450548172,0.145692110062,0.144948959351,0.145972967148,0.145053863525,0.145297050476,0.144885063171,0.14644908905,
6,12,0.14903706312175,0.0007792080482677781,0.148436069489,0.148429870605,0.149363040924,0.148705005646,0.148758888245,0.149790048599,0.148159980774,0.149441003799,0.151152849197,0.148720979691,0.148827075958,0.148659944534,
7,12,0.15121817588808334,0.0006603957223936659,0.15193104744,0.151918888092,0.151025056839,0.150288105011,0.150707006454,0.15185213089,0.152148962021,0.150655984879,0.151970148087,0.150494098663,0.150998830795,0.150627851486,
8,12,0.15112497409183334,0.0008248026304797907,0.150733947754,0.151220083237,0.152139902115,0.151591062546,0.150764942169,0.150022983551,0.150818109512,0.15017080307,0.150305986404,0.152536869049,0.152402162552,0.150792837143,
9,12,0.15100057919808332,0.00048038692542530926,0.151480913162,0.150986909866,0.150707006454,0.150758981705,0.152058124542,0.150572061539,0.150100946426,0.151107788086,0.151252031326,0.15064907074,0.151046037674,0.151287078857,
10,12,0.15091047684358333,0.00034122089202219595,0.151427984238,0.150634050369,0.151461839676,0.150387048721,0.150623083115,0.151152133942,0.150869846344,0.1507999897,0.150858879089,0.15131187439,0.150882959366,0.150516033173,
11,12,0.1530894438425,0.0006018937380046381,0.153672933578,0.153413057327,0.152466058731,0.154098033905,0.153057098389,0.152936935425,0.152416944504,0.151853084564,0.1535820961,0.152868032455,0.153526067734,0.153182983398,
12,12,0.1527434786161667,0.0006122464039142132,0.152970790863,0.15246295929,0.152835130692,0.152439117432,0.153350830078,0.154409885406,0.152463912964,0.152039051056,0.152107000351,0.152575016022,0.152422904968,0.152845144272,
13,12,0.15651251872383334,0.0007172506281383781,0.157275915146,0.15608215332,0.155574083328,0.156245946884,0.155922174454,0.157402992249,0.155695915222,0.155644893646,0.157315015793,0.157160997391,0.157417058945,0.156413078308,
14,12,0.1586773991585,0.0009406298971554527,0.158145904541,0.157167196274,0.157621860504,0.159806013107,0.157641887665,0.158653020859,0.159354925156,0.1598341465,0.159220933914,0.159432888031,0.157644033432,0.159605979919,
